track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
South of the River; Geography; 2018-04-06; spotify:album:28enuddLPEA914scE6Drvk; Tom Misch; spotify:artist:1uiEZYehlNivdK3iQyAbye; 269815; 58; 3; spotify:track:5w3yxRRxy5pvZdUvBJF6ve; 0.845; 0.57; 0; 1; -8.441; 0.0802; 0.0957; 0.414; 0.0813; 0.466; 113.003; 4
Vibin' Out; French Kiwi Juice; 2017-03-02; spotify:album:0jJ7mMkCkTe7p9EJgSRxgi; FKJ; spotify:artist:2FwDTncULUnmANIh7qKa5z; 311837; 66; 5; spotify:track:6SEolIp22t0DzeBfCBo3hr; 0.41; 0.169; 3; 1; -11.422; 0.0485; 0.847; 0.00327; 0.117; 0.208; 89.494; 4
anemone; fabulist; 2017-04-12; spotify:album:1vaFEGAj0JSQSM2SlK0B3X; slenderbodies; spotify:artist:3S4d3YRNGg2OhnNm3QvfhA; 228061; 63; 4; spotify:track:1MD2yGSeBRALkMui1fZ05P; 0.854; 0.631; 11; 0; -8.197; 0.0452; 0.884; 0.00999; 0.202; 0.609; 119.986; 4
Pretty Shining People - HONNE Remix; Pretty Shining People (HONNE Remix); 2019-03-29; spotify:album:4EGGShhVfGeBEhjq2g37Fi; George Ezra; spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j; 269687; 39; 1; spotify:track:6bF2lhnj8pYJvt3jRvmRQb; 0.437; 0.791; 1; 1; -5.635; 0.092; 0.414; 3.4e-06; 0.101; 0.424; 123.811; 4
All We Need (feat. Shy Girls); In Return; 2014-09-08; spotify:album:5SXT6dwhHX56Sos7KMcMF5; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 211200; 56; 4; spotify:track:5jnp8E61wcoF6qIEtDHQnJ; 0.644; 0.848; 4; 0; -4.952; 0.0511; 0.00416; 0.0168; 0.0629; 0.283; 99.989; 4
Enjoy the Flight (feat. Fréd); Enjoy the Flight (feat. Fréd); 2016-06-06; spotify:album:0mJWIpyNAVxv4tI3ulCq8S; Just Chillax; spotify:artist:7xagLL97jktrtPWMXOGCED; 213774; 47; 1; spotify:track:5j1iQmRFVmGgR3kbm5ZuC0; 0.661; 0.565; 0; 0; -6.579; 0.0305; 0.393; 0.305; 0.101; 0.0629; 63.98; 4
Sunday Vibes; The Pink Polo EP; 2016-04-05; spotify:album:3efpx8tZjv4jOqmQPH6Myn; Masego; spotify:artist:3ycxRkcZ67ALN3GQJ57Vig; 226168; 62; 6; spotify:track:3l75jB2gKi4VpgklWIbTOz; 0.691; 0.67; 1; 1; -4.471; 0.0644; 0.258; 0.764; 0.117; 0.22; 170.066; 4
Sugarcoat; Staying at Tamara's; 2018-03-23; spotify:album:2NaulYO6lGXTyIzWTJvRJj; George Ezra; spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j; 202125; 51; 7; spotify:track:2UOytD96KzsV0PyDI9uPTu; 0.706; 0.653; 5; 1; -6.745; 0.0368; 0.422; 0; 0.12; 0.368; 123.954; 4
Walking in the Sun; Walking in the Sun; 2015-05-22; spotify:album:2e3omo3BZINdmAM1QBZSI7; PANG!; spotify:artist:6TlN75Ns66CyxBuZ7i3TK3; 213402; 56; 1; spotify:track:7GGguiA9LkgFT3BZbzHjwQ; 0.78; 0.417; 2; 1; -11.365; 0.0363; 0.113; 0.00227; 0.37; 0.283; 120.042; 4
Sunflower; Sunflower; 2017-03-22; spotify:album:1FhmTMNe8AziAPkB29114F; Rex Orange County; spotify:artist:7pbDxGE6nQSZVfiFdq9lOL; 252230; 79; 1; spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ; 0.384; 0.765; 6; 1; -4.463; 0.0579; 0.646; 0.00352; 0.522; 0.567; 129.903; 4
New Person, Same Old Mistakes; Currents; 2015-07-17; spotify:album:79dL7FLiJFOO0EoehUHQBv; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 363240; 68; 13; spotify:track:52ojopYMUzeNcudsoz7O9D; 0.47; 0.809; 8; 1; -6.74; 0.0495; 0.272; 0.00671; 0.0491; 0.49; 151.836; 4
We Were Young; We Were Young; 2019-05-28; spotify:album:3kZ0FRj4CvEhzvfAws1YfJ; Petit Biscuit; spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2; 214200; 58; 1; spotify:track:1USj0dJqfBxnOiwiOuB7pU; 0.612; 0.588; 5; 1; -5.344; 0.146; 0.285; 1.87e-06; 0.116; 0.38; 99.88; 4
Honey - Medasin Remix; Honey Remixed; 2016-04-06; spotify:album:0kssTjUaznFFEVDEllWIv2; KUČKA; spotify:artist:6JcD2YKEhgimweLpUI0NEw; 230958; 3; 2; spotify:track:0IawMJTE3PQBayicBmDc3D; 0.447; 0.715; 1; 0; -6.616; 0.495; 0.722; 0.000145; 0.128; 0.468; 98.015; 4
Everything At Your Feet (feat. The Chamanas); A Moment Apart (Deluxe Edition); 2018-11-30; spotify:album:4MRcN8PhMhBe84tcPLe2QJ; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 208017; 47; 9; spotify:track:6YknKaV8KIL3D8SY9FDEw9; 0.576; 0.686; 9; 0; -6.859; 0.0525; 0.038; 0.011; 0.156; 0.553; 86.951; 4
How Did I Get Here; Summer's Gone; 2012-09-05; spotify:album:0ebTxbNe07spVPn7uxKOb1; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 131250; 60; 2; spotify:track:4aJnMRNeuDZSQN7FaSNGtM; 0.71; 0.578; 0; 0; -6.205; 0.0297; 0.371; 0.669; 0.417; 0.348; 96.064; 4
Paris in the Rain; I met you when I was 18. (the playlist); 2018-05-31; spotify:album:7lqieLm717j9Z8JrG7POkS; Lauv; spotify:artist:5JZ7CnR6gTvEMKX4g70Amv; 204712; 72; 2; spotify:track:41CgzGD7xlgnJe14R4cqkL; 0.426; 0.408; 3; 1; -9.419; 0.0524; 0.771; 7.88e-06; 0.394; 0.528; 76.309; 4
Call Me Back; Call Me Back; 2019-07-26; spotify:album:2QaHpx4gf4ffRU5WkhLGOg; The Nicholas; spotify:artist:2HOeKK6JSrvz00FoQk0biZ; 195982; 18; 1; spotify:track:1H0b4BA3ATXzxXWPWHtipO; 0.72; 0.368; 10; 1; -10.326; 0.0404; 0.314; 0.00026; 0.105; 0.544; 139.876; 4
Adrenaline; I met you when I was 18. (the playlist); 2018-05-31; spotify:album:7lqieLm717j9Z8JrG7POkS; Lauv; spotify:artist:5JZ7CnR6gTvEMKX4g70Amv; 206368; 57; 12; spotify:track:4nxMHRNNfrOZWg8NAKXnV8; 0.644; 0.688; 6; 1; -4.407; 0.108; 0.354; 2.57e-06; 0.0741; 0.616; 94.938; 4
Eastside (with Halsey & Khalid); Eastside (with Halsey & Khalid); 2018-07-12; spotify:album:7pkLXlFdpQDfmHujT2AbBK; benny blanco; spotify:artist:5CiGnKThu5ctn9pBxv7DGa; 173799; 81; 1; spotify:track:0d2iYfpKoM0QCKvcLCkBao; 0.56; 0.68; 6; 0; -7.648; 0.321; 0.555; 0; 0.116; 0.319; 89.391; 4
Location; American Teen; 2017-04-27; spotify:album:6kf46HbnYCZzP6rjvQHYzg; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 219080; 80; 3; spotify:track:152lZdxL1OR0ZMW6KquMif; 0.736; 0.449; 1; 0; -11.462; 0.425; 0.33; 0.000162; 0.0898; 0.326; 80.126; 4
Aloha; Panorama; 2016-11-25; spotify:album:4ZaeYUM5vgvkpexijZ3w2r; Møme; spotify:artist:4lDXfIznmGueBgTjI3qGUX; 218480; 64; 8; spotify:track:7IfOWyh4jTfkcGVrXKVNq0; 0.661; 0.635; 10; 0; -7.423; 0.0645; 0.204; 0.00114; 0.186; 0.365; 99.972; 4
Jarmin in the Dark; Jarmin in the Dark; 2015-09-11; spotify:album:22Sw4bClaPnhQkC0TKj8Yl; Young Monks; spotify:artist:6ZreVUHffpj7WprfTK69Fu; 314226; 43; 1; spotify:track:1rtv2Qo1W2Rosrk1r9Khmw; 0.616; 0.656; 1; 0; -5.396; 0.0472; 0.0737; 0.000324; 0.281; 0.54; 79.969; 4
Knives; Knives; 2015-11-13; spotify:album:4kB77oELMC6xI4EGfoQ0q4; Matoma; spotify:artist:4YXycRbyyAE0wozTk7QMEq; 208000; 48; 1; spotify:track:3HT8HCYGYXaAUH6SKNBaS0; 0.679; 0.576; 9; 0; -8.515; 0.0335; 0.0791; 5.8e-06; 0.21; 0.724; 136.01; 4
What I Wouldn't Do; Harmony (Deluxe); 2015-11-27; spotify:album:41GCX8kXBOD5gJbv9d2BD7; Serena Ryder; spotify:artist:3jmxkI8Jhv8bHOd2qSiU9j; 221093; 36; 1; spotify:track:24mmp7NMmraD7VVFlg9Aok; 0.618; 0.837; 2; 1; -4.438; 0.042; 0.0634; 1.39e-05; 0.14; 0.48; 141.964; 4
North Dakota; Hourglass; 2016-12-09; spotify:album:2j2U3SyYuAraU6ax4bztHv; Mako; spotify:artist:0Ye4nfYAA91T1X56gnlXAA; 190565; 33; 9; spotify:track:2l70NKAySm5pCzRAZxzPbn; 0.615; 0.484; 4; 1; -12.142; 0.0679; 0.717; 3.53e-05; 0.112; 0.234; 112.538; 4
gold; vertigo; 2018-01-19; spotify:album:2Dbm63Nwx511E4HclnQto6; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 196701; 52; 8; spotify:track:3jZihewg1kioufCyUKhm7w; 0.7; 0.454; 8; 1; -9.574; 0.172; 0.612; 0; 0.379; 0.583; 97.032; 4
start//end; vertigo; 2018-01-19; spotify:album:2Dbm63Nwx511E4HclnQto6; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 333967; 52; 3; spotify:track:7yKRfKppKVW3MdhRbGHtI0; 0.353; 0.393; 6; 0; -7.424; 0.0393; 0.563; 6.25e-05; 0.0992; 0.073; 149.54; 4
909; 909; 2019-04-24; spotify:album:0jcFibeiPxyku8aiPz4nME; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 258040; 57; 1; spotify:track:4k5X2O5IMrlG4bwzxv40W6; 0.462; 0.512; 8; 0; -7.881; 0.0324; 0.35; 0.00229; 0.171; 0.227; 91.945; 3
rock + roll; i think you think too much of me; 2016-08-19; spotify:album:7AVvQhnDEUidKyJsXmQ7ju; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 296053; 62; 4; spotify:track:0Mf6WhWLfOpzOxacvbcboj; 0.468; 0.517; 0; 0; -7.049; 0.0574; 0.875; 0.00705; 0.171; 0.425; 69.282; 4
Acoustic; 1975; 2018-06-22; spotify:album:0rhChR1mcH1LVUCTm1JtHZ; Billy Raffoul; spotify:artist:5gw5ANPCVcxU0maLiGRzzP; 172199; 53; 1; spotify:track:7kr3xZk4yb3YSZ4VFtg2Qt; 0.88; 0.245; 9; 1; -10.245; 0.446; 0.785; 3.19e-05; 0.0979; 0.638; 76.006; 4
Hypnotized; Rest in Paradise; 2017-02-17; spotify:album:2JhwfAlE0cF7qprKutGfF8; Astronomyy; spotify:artist:3EpmmPtV7DduqNmeqaADIm; 217250; 31; 1; spotify:track:1urISbFwW8KPAB1qVlJ3Mj; 0.658; 0.39; 5; 0; -8.291; 0.0412; 0.0243; 0; 0.115; 0.34; 144.975; 4
Approximately 906 Miles; Puspa in Space; 2015-08-07; spotify:album:03Z0xmGWiNYGqvRkBRgxkX; Harrison Fjord; spotify:artist:0OBNDfVPZ0tKj9DZpM5EYV; 464433; 37; 5; spotify:track:5IX6J22Qg2uUNfTlqpQIMN; 0.262; 0.522; 9; 0; -10.357; 0.0421; 0.0814; 0.0603; 0.118; 0.138; 112.007; 4
Wasted Love (feat. Dougy) - PANG! Remix; Wasted Love Remixes (feat. Dougy); 2014-12-08; spotify:album:0OKKFmOOxDYY4EvQ0eVuOq; Steve Angello; spotify:artist:4FqPRilb0Ja0TKG3RS3y4s; 385495; 34; 3; spotify:track:4ArgI84LWAbtERXiGx5G6A; 0.659; 0.759; 5; 1; -9.942; 0.0271; 0.121; 0.413; 0.106; 0.149; 122.028; 4
Let Me Touch Your Fire; Let Me Touch Your Fire; 2016-01-15; spotify:album:0P5JzwFlDJNWRu9SD1vvDp; A R I Z O N A; spotify:artist:7hOGhpa8RMSuDOWntGIAJt; 218734; 52; 1; spotify:track:0bRXBPQ4uL0N3aGV8SVIk7; 0.699; 0.511; 10; 0; -7.312; 0.0867; 0.462; 0.000121; 0.11; 0.331; 157.987; 4
Brightest Lights - Edit; Brightest Lights; 2019-09-24; spotify:album:1TsV2ic0M07iWunG3jFbFC; Lane 8; spotify:artist:27gtK7m9vYwCyJ04zz0kIb; 241920; 38; 2; spotify:track:7plWQV4dW7PMScKZeWw7qt; 0.726; 0.669; 10; 1; -10.871; 0.0382; 0.366; 0.535; 0.155; 0.146; 124.991; 4
Borderline; Borderline; 2019-04-12; spotify:album:5zGidcaAvNahQrYhyQwAQn; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 274293; 23; 1; spotify:track:3O8X1DE9btbzy4UH9cSX9a; 0.598; 0.71; 0; 0; -6.839; 0.0272; 0.0476; 1.77e-05; 0.1; 0.726; 97.976; 4
Navajo; Navajo; 2017-06-08; spotify:album:5DxMTCWwHlaz4Hx1og50xL; Masego; spotify:artist:3ycxRkcZ67ALN3GQJ57Vig; 194157; 68; 1; spotify:track:6zWU7YALeEDMcPGhKKZJhV; 0.567; 0.593; 6; 0; -7.404; 0.288; 0.117; 1.32e-06; 0.248; 0.358; 88.545; 4
Bloody Waters (with Anderson .Paak & James Blake); Black Panther The Album Music From And Inspired By; 2018-02-09; spotify:album:3pLdWdkj83EYfDN6H2N8MR; Ab-Soul; spotify:artist:0g9vAlRPK9Gt3FKCekk4TW; 272306; 61; 8; spotify:track:4KXwFI9pgJLpUIAc9oSL8j; 0.507; 0.606; 8; 1; -8.758; 0.452; 0.185; 0; 0.174; 0.202; 180.607; 4
Rainbows - Live; A New Cycle; 2018-11-02; spotify:album:1Afzu9NKEeQr1tNb0FZ7Yr; Sepalot; spotify:artist:3sZWrl2jYnPP1vw9cIqDZV; 499293; 48; 1; spotify:track:3h0cWnXZgflrcDuNhYgzi5; 0.48; 0.437; 7; 0; -10.82; 0.0613; 0.266; 0.532; 0.115; 0.375; 119.914; 4
We Belong - Odesza Remix; We Belong (Odesza Remix); 2015-02-10; spotify:album:4CXye0cetb3quBfN2PE5nb; RAC; spotify:artist:4AGwPDdh1y8hochNzHy5HC; 318306; 52; 1; spotify:track:4tO93FtEpqdVA0b9RXK4xI; 0.628; 0.782; 0; 1; -8.225; 0.0429; 0.00049; 0.203; 0.117; 0.0691; 115.0; 4
The Little Things in Life; Create, Create, Create; 2018-12-28; spotify:album:2DvhHy0hqPe7epkp42ogPU; Casilofi; spotify:artist:1RM2WD3MubzORFnHFyonwn; 361375; 25; 4; spotify:track:6fLUlcIbPZ3D5dRtyP5PDR; 0.0781; 0.395; 7; 1; -12.725; 0.0425; 0.493; 0.94; 0.342; 0.0357; 71.922; 4
Feels Like We Only Go Backwards; Lonerism; 2012-01-01; spotify:album:3C2MFZ2iHotUQOSBzdSvM7; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 192960; 75; 7; spotify:track:0LtOwyZoSNZKJWHqjzADpW; 0.303; 0.9; 2; 0; -2.352; 0.0574; 0.0277; 0.635; 0.11; 0.491; 149.508; 4
Dawn - ford. Remix; Dawn (ford. Remix); 2018-09-26; spotify:album:5utdoTH0nCN13ZiQOLd3I6; OTR; spotify:artist:0oeUdHJ3cy1oveb8WguJJt; 192000; 50; 1; spotify:track:7oKw3kidzKqhrKsNWNakkl; 0.738; 0.515; 10; 1; -8.304; 0.0521; 0.221; 0.883; 0.0855; 0.113; 84.988; 4
Things I'd Do for U; Rest in Paradise; 2017-02-17; spotify:album:2JhwfAlE0cF7qprKutGfF8; Astronomyy; spotify:artist:3EpmmPtV7DduqNmeqaADIm; 210361; 45; 2; spotify:track:79Hy8D440T4YrpEfwlL7qb; 0.67; 0.519; 0; 0; -7.369; 0.0428; 0.316; 0; 0.166; 0.563; 81.986; 4
Hypnotized; Großstadtmärchen; 2009-09-04; spotify:album:6mM6lqJGzNcEB1PBwZHYAo; Oliver Koletzki; spotify:artist:1WjBIvYAnZTkTh5UiZNwlR; 340560; 57; 6; spotify:track:0V2GX0aukyZMt6nSMxfOJk; 0.764; 0.381; 7; 1; -11.845; 0.0535; 0.0458; 0.714; 0.18; 0.298; 122.988; 4
